32 32 10 6 0.03125 10216
32 32 10 6 0.03125 6730
32 32 10 6 0.03125 9070
32 32 10 6 0.03125 6388
32 32 10 6 0.03125 5632
32 32 10 6 0.03125 3676
32 32 10 6 0.03125 3616
32 32 10 6 0.03125 4894
32 32 10 6 0.03125 4408
64 64 10 6 0.015625 26896
64 64 10 6 0.015625 26194
64 64 10 6 0.015625 24676
64 64 10 6 0.015625 20512
64 64 10 6 0.015625 25858
64 64 10 6 0.015625 31798
64 64 10 6 0.015625 29086
64 64 10 6 0.015625 20374
64 64 10 6 0.015625 23470
64 64 10 6 0.015625 45796
64 64 10 6 0.015625 53314
64 64 10 6 0.015625 22432
64 64 10 6 0.015625 21502
64 64 10 6 0.015625 21688
64 64 10 6 0.015625 61540
128 128 10 6 0.0078125 125638
