1 1 1 1 1.0 1
1 1 1 1 1.0 1
1 1 1 1 1.0 1
1 1 1 1 1.0 1
1 1 1 1 1.0 1
1 1 1 1 1.0 1
1 1 1 1 1.0 1
1 1 1 1 1.0 1
1 1 1 1 1.0 1
1 1 1 1 1.0 1
1 1 1 1 1.0 1
1 1 1 1 1.0 1
1 1 1 1 1.0 1
1 1 1 1 1.0 1
1 1 1 1 1.0 1
2 2 1 1 0.5 17
2 2 1 1 0.5 3
2 2 1 1 0.5 11
2 2 1 1 0.5 1
2 2 1 1 0.5 3
2 2 1 1 0.5 3
2 2 1 1 0.5 3
2 2 1 1 0.5 1
2 2 1 1 0.5 1
2 2 1 1 0.5 9
2 2 1 1 0.5 4
2 2 1 1 0.5 1
2 2 1 1 0.5 1
2 2 1 1 0.5 2
2 2 1 1 0.5 1
4 4 1 1 0.25 41
4 4 1 1 0.25 14
4 4 1 1 0.25 19
4 4 1 1 0.25 34
4 4 1 1 0.25 51
4 4 1 1 0.25 49
4 4 1 1 0.25 21
4 4 1 1 0.25 37
4 4 1 1 0.25 84
4 4 1 1 0.25 29
4 4 1 1 0.25 8
4 4 1 1 0.25 20
4 4 1 1 0.25 40
4 4 1 1 0.25 36
4 4 1 1 0.25 17
8 8 1 1 0.125 146
8 8 1 1 0.125 181
8 8 1 1 0.125 328
8 8 1 1 0.125 199
8 8 1 1 0.125 308
8 8 1 1 0.125 113
8 8 1 1 0.125 192
8 8 1 1 0.125 567
8 8 1 1 0.125 234
8 8 1 1 0.125 553
8 8 1 1 0.125 264
8 8 1 1 0.125 573
8 8 1 1 0.125 159
8 8 1 1 0.125 309
8 8 1 1 0.125 199
16 16 1 1 0.0625 1756
16 16 1 1 0.0625 2150
16 16 1 1 0.0625 2269
16 16 1 1 0.0625 2493
16 16 1 1 0.0625 3361
16 16 1 1 0.0625 2103
16 16 1 1 0.0625 5529
16 16 1 1 0.0625 2740
16 16 1 1 0.0625 2529
16 16 1 1 0.0625 1532
16 16 1 1 0.0625 3322
16 16 1 1 0.0625 1570
16 16 1 1 0.0625 3478
16 16 1 1 0.0625 1275
16 16 1 1 0.0625 1392
32 32 1 1 0.03125 17591
32 32 1 1 0.03125 8034
32 32 1 1 0.03125 8427
32 32 1 1 0.03125 9464
32 32 1 1 0.03125 11777
32 32 1 1 0.03125 10686
32 32 1 1 0.03125 7679
32 32 1 1 0.03125 6595
32 32 1 1 0.03125 12001
32 32 1 1 0.03125 14109
32 32 1 1 0.03125 5990
32 32 1 1 0.03125 7626
32 32 1 1 0.03125 8902
32 32 1 1 0.03125 7368
32 32 1 1 0.03125 5357
64 64 1 1 0.015625 33943
64 64 1 1 0.015625 40241
64 64 1 1 0.015625 40497
64 64 1 1 0.015625 49355
64 64 1 1 0.015625 43755
64 64 1 1 0.015625 57889
64 64 1 1 0.015625 58016
64 64 1 1 0.015625 75700
64 64 1 1 0.015625 44242
64 64 1 1 0.015625 41506
64 64 1 1 0.015625 26744
64 64 1 1 0.015625 43927
64 64 1 1 0.015625 36162
64 64 1 1 0.015625 39527
64 64 1 1 0.015625 31414
128 128 1 1 0.0078125 211083
128 128 1 1 0.0078125 218836
128 128 1 1 0.0078125 243704
128 128 1 1 0.0078125 174675
128 128 1 1 0.0078125 142548
128 128 1 1 0.0078125 159674
128 128 1 1 0.0078125 231431
128 128 1 1 0.0078125 214605
128 128 1 1 0.0078125 220517
128 128 1 1 0.0078125 247746
128 128 1 1 0.0078125 157949
128 128 1 1 0.0078125 145356
128 128 1 1 0.0078125 171597
128 128 1 1 0.0078125 255057
128 128 1 1 0.0078125 161727
256 256 1 1 0.00390625 867953
